ID,Description,Must flag
gi16763977refNP459592.1,carbon starvation protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764001refNP459616.1,citrate lyase synthetase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764003refNP459618.1,two-component response regulator DpiA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764036refNP459651.1,heatshock protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764130refNP459745.1,cation transporter [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764171refNP459786.1,integral membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764228refNP459843.1,multidrug translocase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi161353606refNP459945.2,pyruvate formate lyase-activating enzyme 1 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764334refNP459949.1,formate transporter [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764362refNP459977.1,diaminopropionate ammonia-lyase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764417refNP460032.1,dihydroorotate dehydrogenase 2 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764428refNP460043.1,macrodomain Ter protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764445refNP460060.1,pathogenicity island-encoded protein A [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764449refNP460064.1,inositol phosphate phosphatase SopB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764452refNP460067.1,dipeptidase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi576033374refYP009000616.1,copper resistance histidine kinase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764501refNP460116.1,curli assembly protein CsgC [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764516refNP460131.1,N-methyl-L-tryptophan oxidase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764634refNP460249.1,methyl-accepting chemotaxis protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764647refNP460262.1,oxidoreductase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764663refNP460278.1,"PTS system N,N'-diacetylchitobiose-specific transporter subunit IIB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]",FALSE
gi16764694refNP460309.1,lipoprotein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764714refNP460329.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764745refNP460360.1,secretion system apparatus protein SsaD [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764746refNP460361.1,secretion system effector SsaE [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764747refNP460362.1,secretion system chaperone SseA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764750refNP460365.1,secreted effector protein SseC [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764751refNP460366.1,translocation machinery protein SseD [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764752refNP460367.1,secretion system effector SseE [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764754refNP460369.1,secretion system effector SseF [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764755refNP460370.1,secretion system effector SseG [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764761refNP460376.1,secretion system apparatus protein SsaK [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764762refNP460377.1,secretion system apparatus protein SsaL [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764763refNP460378.1,secretion system apparatus protein SsaM [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764765refNP460380.1,secretion system apparatus ATP synthase SsaN [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764768refNP460383.1,secretion system apparatus protein SsaQ [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764769refNP460384.1,secretion system apparatus protein SsaR [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764827refNP460442.1,spermidine export protein MdtJ [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764872refNP460487.1,hypothetical protein STM1527 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764894refNP460509.1,translation initiation inhibitor [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764908refNP460523.1,biofilm-dependent modulation protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764927refNP460542.1,secreted effector protein SteA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764933refNP460548.1,NADP-dependent oxidoreductase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16764996refNP460611.1,universal stress protein F [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765011refNP460626.1,hypothetical protein STM1668 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765012refNP460627.1,invasin-like protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765050refNP460665.1,translation initiation factor Sui1 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765073refNP460688.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765095refNP460710.1,DNA-binding protein H-NS [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765178refNP460793.1,cold shock-like protein CspC [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765203refNP460818.1,integral membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765205refNP460820.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765207refNP460822.1,PhoPQ-activated protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi161353595refNP460848.2,zinc ABC transporter substrate-binding protein ZnuA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765235refNP460850.1,zinc ABC transporter permease ZnuB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765238refNP460853.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765275refNP460890.1,outer membrane lipoprotein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765336refNP460951.1,Mlc titration factor A [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765410refNP461025.1,UDP-glucose 6-dehydrogenase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765415refNP461030.1,O antigen biosynthesis rhamnosyltransferase RfbN [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765424refNP461039.1,"dTDP-4-deoxyrhamnose 3,5 epimerase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]",FALSE
gi16765429refNP461044.1,colanic acid biosynthesis protein WcaM [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765478refNP461093.1,outer membrane lipoprotein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765496refNP461111.1,periplasmic beta-glucosidase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765517refNP461132.1,NAD-dependent dihydropyrimidine dehydrogenase subunit PreA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765527refNP461142.1,phosphoserine phosphatase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765571refNP461186.1,phage tail fiber protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765573refNP461188.1,outer membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765700refNP461315.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765821refNP461436.1,polyphosphate kinase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765823refNP461438.1,diguanylate cyclase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765833refNP461448.1,AIDA autotransporter-like protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765834refNP461449.1,outer membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765878refNP461493.1,APC family lysine/cadaverine transport protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765894refNP461509.1,permease [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765896refNP461511.1,ferredoxin [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765905refNP461520.1,hypothetical protein STM2585 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16765995refNP461610.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766082refNP461697.1,phase-1 flagellin repressor [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766107refNP461722.1,transporter [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766175refNP461790.1,oxygen-regulated invasion protein OrgB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766203refNP461818.1,invasion protein InvE [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766251refNP461866.1,secreted effector protein SopD [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766338refNP461953.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766428refNP462043.1,oxidoreductase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766742refNP462357.1,FKBP-type peptidyl-prolyl cis-trans isomerase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766744refNP462359.1,FKBP-type peptidyl-prolyl cis-trans isomerase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766888refNP462503.1,GntR family regulatory protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766958refNP462573.1,periplasmic dicarboxylate-binding protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766975refNP462590.1,inner membrane lipoprotein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16766999refNP462614.1,"lipopolysaccharide 1,2-N-acetylglucosaminetransferase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]",FALSE
gi16767000refNP462615.1,lipopolysaccharide core biosynthesis protein RfaZ [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767007refNP462622.1,glucosyltransferase I [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767037refNP462652.1,ATP-binding protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767039refNP462654.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767041refNP462656.1,autotransported protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi228960701refNP462709.3,heat shock protein IbpA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767106refNP462721.1,chaperone protein TorD [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767183refNP462798.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767191refNP462806.1,thioredoxin [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767223refNP462838.1,hypothetical protein STM3953 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767224refNP462839.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767250refNP462865.1,outer membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi308065948refNP462932.2,hypothetical protein STM4051 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767344refNP462959.1,autoinducer-2 aldolase LsrF [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi39546390refNP462960.2,autoinducer-2 degrading protein LsrG [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767409refNP463024.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767412refNP463027.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767423refNP463038.1,hypothetical protein STM4169 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767432refNP463047.1,homoserine O-succinyltransferase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767448refNP463063.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767510refNP463125.1,membrane permease [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767511refNP463126.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767543refNP463158.1,phosphoethanolamine transferase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767566refNP463181.1,cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767569refNP463184.1,non-specific acid phosphatase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767581refNP463196.1,inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767679refNP463294.1,dehydrogenase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi16767730refNP463345.1,D-gluconate kinase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],FALSE
gi209947607refYP002291114.1,epsilon toxin [Clostridium perfringens],TRUE
gi227814016refYP002814025.1,"manganese ABC transporter, manganese-binding protein [Bacillus anthracis str. CDC 684]",FALSE
gi227818215refYP002818224.1,"nitric-oxide synthase, oxygenase subunit [Bacillus anthracis str. CDC 684]",FALSE
gi227811562refYP002811573.1,calmodulin-sensitive adenylate cyclase [Bacillus anthracis str. CDC 684],FALSE
gi227811569refYP002811580.1,anthrax toxin expression trans-acting positive regulator [Bacillus anthracis str. CDC 684],FALSE
gi227811374refYP002808736.1,capsule synthesis trans-acting positive regulator AcpB [Bacillus anthracis str. CDC 684],FALSE
gi227811376refYP002808738.1,polyglutamate capsule biosynthesis protein CapE [Bacillus anthracis str. CDC 684],FALSE
gi227811377refYP002808739.1,capsule anchoring protein CapD [Bacillus anthracis str. CDC 684],FALSE
gi237813669refYP002898120.1,phosphoribosylaminoimidazole synthetase [Burkholderia pseudomallei MSHR346],FALSE
gi237812786refYP002897237.1,"pyruvate, water dikinase [Burkholderia pseudomallei MSHR346]",FALSE
gi237810647refYP002895098.1,lipoate-protein ligase B [Burkholderia pseudomallei MSHR346],FALSE
gi225166789refYP002650774.1,"C2 toxin,component I [Clostridium botulinum]",FALSE
gi254795629refYP003080466.1,hypothetical protein EspB [Escherichia coli O157:H7 str. TW14359],FALSE
gi254795631refYP003080468.1,hypothetical protein EspA [Escherichia coli O157:H7 str. TW14359],FALSE
gi260869682refYP003236084.1,T3SS secreted effector EspH [Escherichia coli O111:H- str. 11128],FALSE
gi260867381refYP003233783.1,siderophore biosynthesis protein [Escherichia coli O111:H- str. 11128],FALSE
gi260854496refYP003228387.1,siderophore biosynthesis protein [Escherichia coli O26:H11 str. 11368],FALSE
gi260858241refYP003232132.1,T3SS effector EspG [Escherichia coli O26:H11 str. 11368],FALSE
gi260854499refYP003228390.1,siderophore biosynthesis protein [Escherichia coli O26:H11 str. 11368],FALSE
gi260842499refYP003220277.1,fimbrillin precursor [Escherichia coli O103:H2 str. 12009],FALSE
gi260845688refYP003223466.1,intimin epsilon [Escherichia coli O103:H2 str. 12009],FALSE
gi260845684refYP003223462.1,translocon EspD [Escherichia coli O103:H2 str. 12009],FALSE
gi260763804refYP003237843.1,hemolysin A [Escherichia coli O26:H11 str. 11368],FALSE
gi260763803refYP003237842.1,hemolysin C [Escherichia coli O26:H11 str. 11368],FALSE
